464896000	1702007229.143970	133451	1
466944000	1702007229.144906	133451	1
468992000	1702007229.145865	133451	1
471040000	1702007229.146799	133451	1
473088000	1702007229.147762	133451	1
475136000	1702007229.150033	134027	1
477184000	1702007229.153230	135027	1
479232000	1702007229.156445	136027	1
481280000	1702007229.159564	137027	1
483328000	1702007229.162646	138027	1
485376000	1702007229.165671	139027	1
487424000	1702007229.168724	140027	1
489472000	1702007229.171700	141027	1
491520000	1702007229.174711	142027	1
493568000	1702007229.177661	143027	1
495616000	1702007229.180604	144027	1
497664000	1702007229.194557	144987	41
499712000	1702007229.212724	145930	98
501760000	1702007229.235820	146866	162
503808000	1702007229.253439	147804	224
505856000	1702007229.272016	148741	287
507904000	1702007229.308719	149691	337
509952000	1702007229.311976	150691	337
512000000	1702007229.315183	151691	337
514048000	1702007229.318285	152691	337
516096000	1702007229.321336	153692	337
518144000	1702007229.324424	154692	337
520192000	1702007229.327435	155692	337
522240000	1702007229.330431	156692	337
524288000	1702007229.349020	157646	383
526336000	1702007229.365256	158598	431
528384000	1702007229.380467	159535	494
530432000	1702007229.393282	160480	549
532480000	1702007229.402151	161450	579
534528000	1702007229.415548	162393	636
536576000	1702007229.428561	163337	692
538624000	1702007229.441065	164281	748
540672000	1702007229.450618	165242	787
542720000	1702007229.489353	166180	849
544768000	1702007229.503350	167117	912
546816000	1702007229.507413	167342	927
548864000	1702007229.508360	167342	927
550912000	1702007229.509348	167342	927
552960000	1702007229.510292	167342	927
555008000	1702007229.511273	167342	927
557056000	1702007229.512225	167342	927
559104000	1702007229.513176	167342	927
561152000	1702007229.514133	167342	927
563200000	1702007229.515072	167342	927
565248000	1702007229.516057	167342	927
567296000	1702007229.516971	167342	927
569344000	1702007229.517898	167343	927
571392000	1702007229.518823	167343	927
573440000	1702007229.520017	167343	927
575488000	1702007229.520939	167343	927
577536000	1702007229.521857	167343	927
579584000	1702007229.522817	167343	927
581632000	1702007229.523771	167343	927
583680000	1702007229.524809	167343	927
585728000	1702007229.525743	167343	927
587776000	1702007229.526931	167343	927
589824000	1702007229.527915	167343	927
591872000	1702007229.528818	167343	927
593920000	1702007229.529734	167343	927
595968000	1702007229.530711	167343	927
598016000	1702007229.531633	167343	927
600064000	1702007229.532607	167343	927
602112000	1702007229.533539	167343	927
604160000	1702007229.534496	167343	927
606208000	1702007229.535429	167343	927
608256000	1702007229.536354	167343	927
610304000	1702007229.537316	167343	927
612352000	1702007229.538245	167343	927
614400000	1702007229.539225	167343	927
616448000	1702007229.540217	167343	927
618496000	1702007229.541174	167343	927
620544000	1702007229.542080	167344	927
622592000	1702007229.543011	167344	927
624640000	1702007229.543931	167344	927
626688000	1702007229.544898	167344	927
628736000	1702007229.545829	167344	927
630784000	1702007229.546733	167344	927
632832000	1702007229.547684	167344	927
634880000	1702007229.548611	167344	927
636928000	1702007229.549542	167344	927
638976000	1702007229.550467	167344	927
641024000	1702007229.551438	167344	927
643072000	1702007229.552351	167344	927
645120000	1702007229.553318	167344	927
647168000	1702007229.557293	167344	927
649216000	1702007229.558475	167344	927
651264000	1702007229.559437	167344	927
653312000	1702007229.560399	167344	927
655360000	1702007229.561371	167344	927
657408000	1702007229.562353	167344	927
659456000	1702007229.563360	167344	927
661504000	1702007229.564325	167344	927
663552000	1702007229.565319	167344	927
665600000	1702007229.566274	167344	927
667648000	1702007229.567268	167344	927
669696000	1702007229.568235	167344	927
671744000	1702007229.569192	167344	927
673792000	1702007229.570157	167345	927
675840000	1702007229.571143	167345	927
677888000	1702007229.572113	167345	927
679936000	1702007229.573174	167345	927
681984000	1702007229.574164	167345	927
684032000	1702007229.575106	167345	927
686080000	1702007229.576099	167345	927
688128000	1702007229.577028	167345	927
690176000	1702007229.577999	167345	927
692224000	1702007229.578948	167345	927
694272000	1702007229.579910	167345	927
696320000	1702007229.580881	167345	927
698368000	1702007229.581855	167345	927
700416000	1702007229.582821	167345	927
702464000	1702007229.583832	167345	927
704512000	1702007229.584794	167345	927
706560000	1702007229.585792	167345	927
708608000	1702007229.586803	167345	927
710656000	1702007229.587785	167345	927
712704000	1702007229.588769	167345	927
714752000	1702007229.589765	167345	927
716800000	1702007229.590775	167345	927
718848000	1702007229.591733	167345	927
720896000	1702007229.592724	167345	927
722944000	1702007229.593688	167345	927
724992000	1702007229.594662	167345	927
727040000	1702007229.595646	167346	927
729088000	1702007229.596635	167346	927
731136000	1702007229.597623	167346	927
733184000	1702007229.598593	167346	927
735232000	1702007229.599574	167346	927
737280000	1702007229.600538	167346	927
739328000	1702007229.601512	167346	927
741376000	1702007229.602470	167346	927
743424000	1702007229.603434	167346	927
745472000	1702007229.604393	167346	927
747520000	1702007229.606517	167802	927
749568000	1702007229.609644	168802	927
751616000	1702007229.612818	169802	927
753664000	1702007229.615909	170802	927
755712000	1702007229.619026	171802	927
757760000	1702007229.622080	172802	927
759808000	1702007229.625155	173802	927
761856000	1702007229.633911	174778	951
763904000	1702007229.644056	175738	991
765952000	1702007229.654381	176696	1033
768000000	1702007229.666928	177641	1088
770048000	1702007229.676747	178602	1127
772096000	1702007229.686919	179560	1169
774144000	1702007229.696487	180519	1210
776192000	1702007229.709637	181460	1269
778240000	1702007229.719942	182416	1314
780288000	1702007229.759825	183360	1370
782336000	1702007229.763476	184360	1370
784384000	1702007229.766855	185360	1370
786432000	1702007229.770346	186360	1370
788480000	1702007229.773667	187360	1370
790528000	1702007229.777043	188360	1370
792576000	1702007229.784632	189343	1387
794624000	1702007229.795953	190302	1428
796672000	1702007229.812194	191243	1487
798720000	1702007229.825725	192203	1527
800768000	1702007229.840317	193147	1583
802816000	1702007229.859279	194091	1639
804864000	1702007229.871525	195050	1680
806912000	1702007229.884411	196000	1730
808960000	1702007229.899845	196938	1792
811008000	1702007229.911804	197901	1829
813056000	1702007229.927205	198849	1881
815104000	1702007229.970998	199786	1944
817152000	1702007229.986116	200724	2006
819200000	1702007229.992381	201062	2028
821248000	1702007229.993655	201062	2028
823296000	1702007229.994932	201062	2028
825344000	1702007229.996205	201062	2028
827392000	1702007229.997483	201062	2028
829440000	1702007229.998720	201062	2028
831488000	1702007229.999981	201063	2028
833536000	1702007230.001300	201063	2028
835584000	1702007230.002465	201063	2028
837632000	1702007230.003651	201063	2028
839680000	1702007230.004755	201063	2028
841728000	1702007230.005846	201063	2028
843776000	1702007230.006932	201063	2028
845824000	1702007230.008126	201063	2028
847872000	1702007230.009254	201063	2028
849920000	1702007230.010392	201063	2028
851968000	1702007230.011552	201063	2028
854016000	1702007230.012787	201063	2028
856064000	1702007230.013971	201063	2028
858112000	1702007230.015111	201063	2028
860160000	1702007230.016247	201063	2028
862208000	1702007230.017367	201063	2028
864256000	1702007230.018533	201063	2028
866304000	1702007230.019673	201063	2028
868352000	1702007230.020785	201063	2028
870400000	1702007230.021911	201063	2028
872448000	1702007230.023155	201063	2028
874496000	1702007230.024300	201063	2028
876544000	1702007230.025426	201063	2028
878592000	1702007230.026551	201063	2028
880640000	1702007230.027718	201063	2028
882688000	1702007230.028935	201064	2028
884736000	1702007230.030060	201064	2028
886784000	1702007230.031215	201064	2028
888832000	1702007230.032339	201064	2028
890880000	1702007230.033515	201064	2028
892928000	1702007230.034620	201064	2028
894976000	1702007230.035748	201064	2028
897024000	1702007230.036865	201064	2028
899072000	1702007230.038049	201064	2028
901120000	1702007230.039191	201064	2028
903168000	1702007230.040348	201064	2028
905216000	1702007230.041540	201064	2028
907264000	1702007230.042681	201064	2028
909312000	1702007230.043890	201064	2028
911360000	1702007230.045012	201064	2028
913408000	1702007230.046136	201064	2028
915456000	1702007230.047243	201064	2028
917504000	1702007230.048401	201064	2028
919552000	1702007230.052631	201064	2028
921600000	1702007230.054067	201064	2028
923648000	1702007230.055260	201064	2028
925696000	1702007230.056565	201064	2028
927744000	1702007230.057799	201064	2028
929792000	1702007230.059016	201064	2028
931840000	1702007230.060281	201064	2028
933888000	1702007230.061494	201064	2028
935936000	1702007230.062755	201065	2028
937984000	1702007230.063984	201065	2028
940032000	1702007230.065217	201065	2028
942080000	1702007230.066427	201065	2028
944128000	1702007230.067737	201065	2028
946176000	1702007230.068965	201065	2028
948224000	1702007230.070186	201065	2028
950272000	1702007230.071404	201065	2028
952320000	1702007230.072726	201065	2028
954368000	1702007230.073930	201065	2028
956416000	1702007230.075102	201065	2028
958464000	1702007230.076338	201065	2028
960512000	1702007230.077513	201065	2028
962560000	1702007230.078699	201065	2028
964608000	1702007230.079879	201065	2028
966656000	1702007230.081227	201065	2028
968704000	1702007230.082496	201065	2028
970752000	1702007230.083743	201065	2028
972800000	1702007230.085195	201065	2028
974848000	1702007230.086514	201065	2028
976896000	1702007230.087728	201065	2028
978944000	1702007230.088932	201065	2028
980992000	1702007230.090115	201065	2028
983040000	1702007230.091379	201065	2028
985088000	1702007230.092612	201065	2028
987136000	1702007230.093867	201065	2028
989184000	1702007230.095114	201066	2028
991232000	1702007230.096295	201066	2028
993280000	1702007230.097521	201066	2028
995328000	1702007230.098731	201066	2028
997376000	1702007230.099905	201066	2028
999424000	1702007230.101099	201066	2028
1001472000	1702007230.102331	201066	2028
1003520000	1702007230.103543	201066	2028
1005568000	1702007230.104806	201066	2028
1007616000	1702007230.106050	201066	2028
1009664000	1702007230.107265	201066	2028
1011712000	1702007230.108522	201066	2028
1013760000	1702007230.109702	201066	2028
1015808000	1702007230.110940	201066	2028
1017856000	1702007230.112142	201066	2028
1019904000	1702007230.114222	201402	2028
1021952000	1702007230.117856	202402	2028
1024000000	1702007230.121389	203402	2028
1026048000	1702007230.124937	204402	2028
1028096000	1702007230.128462	205402	2028
1030144000	1702007230.131882	206402	2028
1032192000	1702007230.135293	207402	2028
1034240000	1702007230.146728	208370	2060
1036288000	1702007230.157816	209328	2102
1038336000	1702007230.167705	210288	2142
1040384000	1702007230.179519	211238	2193
1042432000	1702007230.190510	212192	2239
1044480000	1702007230.202199	213143	2288
1046528000	1702007230.213352	214095	2336
1048576000	1702007230.224103	215049	2382
1050624000	1702007230.236211	215995	2436
1052672000	1702007230.249618	216932	2499
1054720000	1702007230.277052	217929	2502
1056768000	1702007230.280213	218929	2502
1058816000	1702007230.283426	219929	2502
1060864000	1702007230.286518	220929	2502
1062912000	1702007230.289647	221929	2502
1064960000	1702007230.292697	222929	2502
1067008000	1702007230.302271	223900	2531
1069056000	1702007230.311872	224862	2569
1071104000	1702007230.324598	225804	2627
1073152000	1702007230.334393	226763	2668
1075200000	1702007230.343737	227725	2706
1077248000	1702007230.355066	228676	2755
1079296000	1702007230.366449	229625	2806
1081344000	1702007230.377577	230575	2856
1083392000	1702007230.388951	231524	2907
1085440000	1702007230.397357	232490	2941
1087488000	1702007230.436196	233423	3008
1089536000	1702007230.454111	234361	3070
1091584000	1702007230.461588	234811	3100
1093632000	1702007230.462574	234812	3100
1095680000	1702007230.463598	234812	3100
1097728000	1702007230.464583	234812	3100
1099776000	1702007230.465698	234812	3100
1101824000	1702007230.466677	234812	3100
1103872000	1702007230.467661	234812	3100
1105920000	1702007230.468593	234812	3100
1107968000	1702007230.469702	234812	3100
1110016000	1702007230.470665	234812	3100
1112064000	1702007230.471625	234812	3100
1114112000	1702007230.472591	234812	3100
1116160000	1702007230.473565	234812	3100
1118208000	1702007230.474748	234812	3100
1120256000	1702007230.475728	234812	3100
1122304000	1702007230.476679	234812	3100
1124352000	1702007230.477634	234812	3100
1126400000	1702007230.478608	234812	3100
1128448000	1702007230.479581	234812	3100
1130496000	1702007230.480570	234812	3100
1132544000	1702007230.481534	234812	3100
1134592000	1702007230.482497	234812	3100
1136640000	1702007230.483442	234812	3100
1138688000	1702007230.484445	234812	3100
1140736000	1702007230.485394	234812	3100
1142784000	1702007230.486373	234812	3100
1144832000	1702007230.487388	234813	3100
1146880000	1702007230.488349	234813	3100
1148928000	1702007230.489315	234813	3100
1150976000	1702007230.490259	234813	3100
1153024000	1702007230.491246	234813	3100
1155072000	1702007230.492190	234813	3100
1157120000	1702007230.493142	234813	3100
1159168000	1702007230.494084	234813	3100
1161216000	1702007230.495060	234813	3100
1163264000	1702007230.495995	234813	3100
1165312000	1702007230.496990	234813	3100
1167360000	1702007230.497963	234813	3100
1169408000	1702007230.498917	234813	3100
1171456000	1702007230.499908	234813	3100
1173504000	1702007230.500868	234813	3100
1175552000	1702007230.501805	234813	3100
1177600000	1702007230.502729	234813	3100
1179648000	1702007230.503711	234813	3100
1181696000	1702007230.504639	234813	3100
1183744000	1702007230.505621	234813	3100
1185792000	1702007230.506567	234813	3100
1187840000	1702007230.507547	234813	3100
1189888000	1702007230.508443	234813	3100
1191936000	1702007230.512393	234813	3100
1193984000	1702007230.513686	234813	3100
1196032000	1702007230.514697	234813	3100
1198080000	1702007230.515743	234814	3100
1200128000	1702007230.516746	234814	3100
1202176000	1702007230.517768	234814	3100
1204224000	1702007230.518764	234814	3100
1206272000	1702007230.519789	234814	3100
1208320000	1702007230.520767	234814	3100
1210368000	1702007230.521790	234814	3100
1212416000	1702007230.522780	234814	3100
1214464000	1702007230.523819	234814	3100
1216512000	1702007230.524801	234814	3100
1218560000	1702007230.525841	234814	3100
1220608000	1702007230.526888	234814	3100
1222656000	1702007230.527869	234814	3100
1224704000	1702007230.528893	234814	3100
1226752000	1702007230.529923	234814	3100
1228800000	1702007230.530952	234814	3100
1230848000	1702007230.531930	234814	3100
1232896000	1702007230.532939	234814	3100
1234944000	1702007230.533919	234814	3100
1236992000	1702007230.534952	234814	3100
1239040000	1702007230.535922	234814	3100
1241088000	1702007230.536958	234814	3100
1243136000	1702007230.537915	234814	3100
1245184000	1702007230.538938	234814	3100
1247232000	1702007230.539967	234814	3100
1249280000	1702007230.540959	234814	3100
1251328000	1702007230.541971	234815	3100
1253376000	1702007230.542952	234815	3100
1255424000	1702007230.543958	234815	3100
1257472000	1702007230.544930	234815	3100
1259520000	1702007230.545989	234815	3100
1261568000	1702007230.546981	234815	3100
1263616000	1702007230.547989	234815	3100
1265664000	1702007230.548962	234815	3100
1267712000	1702007230.549987	234815	3100
1269760000	1702007230.551037	234815	3100
1271808000	1702007230.552024	234815	3100
1273856000	1702007230.553068	234815	3100
1275904000	1702007230.554045	234815	3100
1277952000	1702007230.555054	234815	3100
1280000000	1702007230.556061	234815	3100
1282048000	1702007230.557090	234815	3100
1284096000	1702007230.558092	234815	3100
1286144000	1702007230.559104	234815	3100
1288192000	1702007230.560129	234815	3100
1290240000	1702007230.561171	234815	3100
1292288000	1702007230.562688	235031	3100
1294336000	1702007230.565930	236031	3100
1296384000	1702007230.569099	237031	3100
1298432000	1702007230.572281	238031	3100
1300480000	1702007230.575411	239031	3100
1302528000	1702007230.578502	240032	3100
1304576000	1702007230.581507	241032	3100
1306624000	1702007230.591130	242004	3128
1308672000	1702007230.603632	242955	3177
1310720000	1702007230.613461	243920	3212
1312768000	1702007230.626181	244867	3265
1314816000	1702007230.635909	245830	3302
1316864000	1702007230.649060	246780	3352
1318912000	1702007230.658656	247743	3389
1320960000	1702007230.672812	248687	3445
1323008000	1702007230.685467	249636	3496
1325056000	1702007230.695657	250597	3535
1327104000	1702007230.725126	251587	3545
1329152000	1702007230.728649	252587	3545
1331200000	1702007230.732246	253587	3545
1333248000	1702007230.735774	254587	3545
1335296000	1702007230.739200	255587	3545
1337344000	1702007230.742700	256587	3545
1339392000	1702007230.746143	257587	3545
1341440000	1702007230.755894	258563	3569
1343488000	1702007230.771947	259500	3632
1345536000	1702007230.785196	260452	3680
1347584000	1702007230.801307	261389	3743
1349632000	1702007230.816697	262330	3802
1351680000	1702007230.831735	263270	3862
1353728000	1702007230.846554	264211	3921
1355776000	1702007230.859388	265160	3972
1357824000	1702007230.872286	266108	4024
1359872000	1702007230.913094	267045	4087
1361920000	1702007230.929460	267979	4153
