0.000000 read_enter 0 131072
0.001145 read_return 0 131072
0.001145 read_enter 131072 131072
0.001634 read_return 131072 131072
0.001634 read_enter 262144 131072
0.002004 read_return 262144 131072
0.002004 read_enter 393216 131072
0.002370 read_return 393216 131072
0.002370 read_enter 524288 131072
0.002625 read_return 524288 131072
0.002625 read_enter 655360 131072
0.002994 read_return 655360 131072
0.002994 read_enter 786432 131072
0.003175 read_return 786432 131072
0.003175 read_enter 917504 131072
0.003526 read_return 917504 131072
0.003527 read_enter 1048576 131072
0.003666 read_return 1048576 131072
0.003666 read_enter 1179648 131072
0.004044 read_return 1179648 131072
0.004044 read_enter 1310720 131072
0.004167 read_return 1310720 131072
0.004167 read_enter 1441792 131072
0.004594 read_return 1441792 131072
0.004594 read_enter 1572864 131072
0.004725 read_return 1572864 131072
0.004725 read_enter 1703936 131072
0.005119 read_return 1703936 131072
0.005120 read_enter 1835008 131072
0.005307 read_return 1835008 131072
0.005307 read_enter 1966080 131072
0.005667 read_return 1966080 131072
0.005667 read_enter 2097152 131072
0.005865 read_return 2097152 131072
0.005865 read_enter 2228224 131072
0.006199 read_return 2228224 131072
0.006199 read_enter 2359296 131072
0.006468 read_return 2359296 131072
0.006468 read_enter 2490368 131072
0.006809 read_return 2490368 131072
0.006809 read_enter 2621440 131072
0.007012 read_return 2621440 131072
0.007013 read_enter 2752512 131072
0.007374 read_return 2752512 131072
0.007374 read_enter 2883584 131072
0.007562 read_return 2883584 131072
0.007562 read_enter 3014656 131072
0.007908 read_return 3014656 131072
0.007909 read_enter 3145728 131072
0.008083 read_return 3145728 131072
0.008084 read_enter 3276800 131072
0.008436 read_return 3276800 131072
0.008436 read_enter 3407872 131072
0.008606 read_return 3407872 131072
0.008606 read_enter 3538944 131072
0.008961 read_return 3538944 131072
0.008961 read_enter 3670016 131072
0.009129 read_return 3670016 131072
0.009129 read_enter 3801088 131072
0.009523 read_return 3801088 131072
0.009523 read_enter 3932160 131072
0.009698 read_return 3932160 131072
