0.000000 read_enter 3862528 4096
0.000049 read_enter 5537792 4096
0.000673 read_return 3862528 4096
0.000674 read_enter 9650176 4096
0.000820 read_return 5537792 4096
0.000822 read_enter 10514432 4096
0.001314 read_return 9650176 4096
0.001314 read_enter 4669440 4096
0.001444 read_return 10514432 4096
0.001445 read_enter 8966144 4096
0.001587 read_return 4669440 4096
0.001588 read_enter 6373376 4096
0.001669 read_return 8966144 4096
0.001670 read_enter 11124736 4096
0.001773 read_return 6373376 4096
0.001773 read_enter 11022336 4096
0.001913 read_return 11124736 4096
0.001913 read_enter 13058048 4096
0.001942 read_return 11022336 4096
0.001943 read_enter 13737984 4096
0.002078 read_return 13058048 4096
0.002078 read_enter 2195456 4096
0.002128 read_return 13737984 4096
0.002129 read_enter 15437824 4096
0.002245 read_return 2195456 4096
0.002245 read_enter 3420160 4096
0.002303 read_return 15437824 4096
0.002303 read_enter 1536000 4096
0.002417 read_return 3420160 4096
0.002417 read_enter 8765440 4096
0.002478 read_return 1536000 4096
0.002478 read_enter 5566464 4096
0.002596 read_return 8765440 4096
0.002597 read_enter 10768384 4096
0.002646 read_return 5566464 4096
0.002647 read_enter 14647296 4096
0.002751 read_return 10768384 4096
0.002751 read_enter 417792 4096
0.002810 read_return 14647296 4096
0.002810 read_enter 4767744 4096
0.002910 read_return 417792 4096
0.002910 read_enter 536576 4096
0.002964 read_return 4767744 4096
0.002964 read_enter 14954496 4096
0.003063 read_return 536576 4096
0.003063 read_enter 3985408 4096
0.003123 read_return 14954496 4096
0.003123 read_enter 15826944 4096
0.003229 read_return 3985408 4096
0.003230 read_enter 6803456 4096
0.003287 read_return 15826944 4096
0.003288 read_enter 13402112 4096
0.003397 read_return 6803456 4096
0.003397 read_enter 4702208 4096
0.003454 read_return 13402112 4096
0.003454 read_enter 2994176 4096
0.003573 read_return 4702208 4096
0.003573 read_enter 5648384 4096
0.003588 read_return 2994176 4096
0.003588 read_enter 8024064 4096
0.003734 read_return 5648384 4096
0.003735 read_enter 11620352 4096
0.003797 read_return 8024064 4096
0.003797 read_enter 11329536 4096
0.003897 read_return 11620352 4096
0.003898 read_enter 14974976 4096
0.003958 read_return 11329536 4096
0.003958 read_enter 1626112 4096
0.004060 read_return 14974976 4096
0.004060 read_enter 13697024 4096
0.004115 read_return 1626112 4096
0.004116 read_enter 16175104 4096
0.004267 read_return 13697024 4096
0.004267 read_enter 4022272 4096
0.004270 read_return 16175104 4096
0.004270 read_enter 9150464 4096
0.004451 read_return 9150464 4096
0.004452 read_enter 16670720 4096
0.004457 read_return 4022272 4096
0.004458 read_enter 3342336 4096
0.004616 read_return 16670720 4096
0.004617 read_enter 2805760 4096
0.004751 read_return 3342336 4096
0.004751 read_enter 7680000 4096
0.004878 read_return 2805760 4096
0.004879 read_enter 14774272 4096
0.005291 read_return 14774272 4096
0.005291 read_enter 5627904 4096
0.005294 read_return 7680000 4096
0.005295 read_enter 11091968 4096
0.005511 read_return 5627904 4096
0.005511 read_enter 8450048 4096
0.005525 read_return 11091968 4096
0.005525 read_enter 2482176 4096
0.005765 read_return 8450048 4096
0.005765 read_enter 13250560 4096
0.005768 read_return 2482176 4096
0.005769 read_enter 13398016 4096
0.005955 read_return 13250560 4096
0.005956 read_enter 7786496 4096
0.005959 read_return 13398016 4096
0.005959 read_enter 5713920 4096
0.006154 read_return 7786496 4096
0.006155 read_enter 8462336 4096
0.006168 read_return 5713920 4096
0.006169 read_enter 5165056 4096
0.006341 read_return 8462336 4096
0.006342 read_enter 1028096 4096
0.006348 read_return 5165056 4096
0.006348 read_enter 5550080 4096
0.006499 read_return 1028096 4096
0.006500 read_enter 5873664 4096
0.006507 read_return 5550080 4096
0.006508 read_enter 3080192 4096
0.006676 read_return 5873664 4096
0.006676 read_enter 11362304 4096
0.006682 read_return 3080192 4096
0.006682 read_enter 7639040 4096
0.006844 read_return 11362304 4096
0.006844 read_enter 9392128 4096
0.006849 read_return 7639040 4096
0.006850 read_enter 3424256 4096
0.007005 read_return 9392128 4096
0.007005 read_enter 16474112 4096
0.007013 read_return 3424256 4096
0.007013 read_enter 184320 4096
0.007165 read_return 16474112 4096
0.007166 read_enter 12128256 4096
0.007173 read_return 184320 4096
0.007173 read_enter 9269248 4096
0.007341 read_return 12128256 4096
0.007341 read_enter 962560 4096
0.007348 read_return 9269248 4096
0.007349 read_enter 12230656 4096
0.007508 read_return 962560 4096
0.007508 read_enter 7806976 4096
0.007513 read_return 12230656 4096
0.007514 read_enter 409600 4096
0.007671 read_return 7806976 4096
0.007671 read_enter 4378624 4096
0.007679 read_return 409600 4096
0.007679 read_enter 16719872 4096
0.007838 read_return 4378624 4096
0.007838 read_enter 10964992 4096
0.007843 read_return 16719872 4096
0.007843 read_enter 2113536 4096
0.008000 read_return 10964992 4096
0.008000 read_enter 5427200 4096
0.008004 read_return 2113536 4096
0.008004 read_enter 13905920 4096
0.008198 read_return 5427200 4096
0.008198 read_enter 12423168 4096
0.008199 read_return 13905920 4096
0.008199 read_enter 15138816 4096
0.008383 read_return 12423168 4096
0.008384 read_enter 4571136 4096
0.008389 read_return 15138816 4096
0.008390 read_enter 13709312 4096
0.008581 read_return 4571136 4096
0.008581 read_enter 4030464 4096
0.008583 read_return 13709312 4096
0.008584 read_enter 491520 4096
0.008763 read_return 4030464 4096
0.008763 read_enter 10518528 4096
0.008768 read_return 491520 4096
0.008769 read_enter 7729152 4096
0.008935 read_return 10518528 4096
0.008935 read_enter 14872576 4096
0.008938 read_return 7729152 4096
0.008939 read_enter 7528448 4096
0.009114 read_return 7528448 4096
0.009114 read_enter 6774784 4096
0.009118 read_return 14872576 4096
0.009118 read_enter 696320 4096
0.009291 read_return 696320 4096
0.009292 read_enter 6389760 4096
0.009300 read_return 6774784 4096
0.009301 read_enter 6795264 4096
0.009467 read_return 6389760 4096
0.009467 read_enter 5652480 4096
0.009470 read_return 6795264 4096
0.009471 read_enter 8769536 4096
0.009642 read_return 5652480 4096
0.009642 read_enter 14311424 4096
0.009652 read_return 8769536 4096
0.009653 read_enter 13225984 4096
0.009811 read_return 14311424 4096
0.009812 read_enter 6615040 4096
0.009818 read_return 13225984 4096
0.009818 read_enter 1499136 4096
0.009979 read_return 6615040 4096
0.009980 read_enter 14667776 4096
0.009986 read_return 1499136 4096
0.009986 read_enter 14118912 4096
0.010143 read_return 14667776 4096
